Id,Gen_sp,Habitat,Plot,Flower_density,Flower_species,Start_time,Finish_time,Date,Site,Corridor,Notes,Round,Highest_temp,Lowest_temperature
956,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
957,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
958,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
959,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
960,Bombus_terrestris,Maintained_roadside,2,1-5%,Trifolium_hybridum_spp_hybridum,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
961,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
962,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
963,Bombus_pascuorum,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
964,Bombus_subterraneus,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
965,Bombus_subterraneus,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
966,Bombus_sylvarum,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
967,Bombus_sylvarum,Maintained_roadside,2,1-5%,Trifolium_repens,14:45,15:05,16/08/14,L?by_S?dra,Yes,NA,2,22,12
968,Bombus_pratorum,Corridor,1,Trace,Carduus_crispus,15:10,15:25,16/08/14,L?by_S?dra,Yes,NA,2,22,12
969,Bombus_pratorum,Corridor,1,Trace,Carduus_crispus,15:10,15:25,16/08/14,L?by_S?dra,Yes,NA,2,22,12
970,Bombus_pratorum,Corridor,1,Trace,Carduus_crispus,15:10,15:25,16/08/14,L?by_S?dra,Yes,NA,2,22,12
971,Bombus_subterraneus,Corridor,1,Trace,Carduus_crispus,15:10,15:25,16/08/14,L?by_S?dra,Yes,NA,2,22,12
972,Bombus_terrestris,Corridor,1,Trace,Carduus_crispus,15:10,15:25,16/08/14,L?by_S?dra,Yes,NA,2,22,12
973,Bombus_terrestris,Corridor,1,Trace,Carduus_crispus,15:10,15:25,16/08/14,L?by_S?dra,Yes,NA,2,22,12
974,Bombus_terrestris,Non_flowering_crop_edge,2,1-5%,Sonchus_var_glabrescens,11:10,11:30,21/08/14,Golvsta,No,NA,2,18,12
975,Bombus_pascuorum,Non_flowering_crop_edge,5,1-5%,Trifolium_hybridum_spp_hybridum,12:35,12:55,21/08/14,Golvsta,No,NA,2,18,12
976,Bombus_lapidarius,Semi_natural_grasslands,3,1-5%,Centaurea_jacea,13:40,14:00,21/08/14,Golvsta,No,NA,2,18,12
977,Bombus_hortorum,Semi_natural_grasslands,3,1-5%,Centaurea_jacea,13:40,14:00,21/08/14,Golvsta,No,NA,2,18,12
978,Bombus_subterraneus,Maintained_drain,1,1-5%,Lathyrus_pratensis,14:00,14:20,21/08/14,Golvsta,No,NA,2,18,12
979,Bombus_sylvarum,Maintained_drain,1,1-5%,Vicia_cracca,14:00,14:20,21/08/14,Golvsta,No,NA,2,18,12
980,Bombus_subterraneus,Maintained_drain,6,1-5%,Succisa_pratensis,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
981,Bombus_subterraneus,Maintained_drain,6,1-5%,Succisa_pratensis,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
982,Bombus_sylvestris,Maintained_drain,6,1-5%,Succisa_pratensis,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
983,Bombus_subterraneus,Maintained_drain,6,1-5%,Flying,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
984,Bombus_subterraneus,Maintained_drain,6,1-5%,Flying,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
985,Bombus_pascuorum,Maintained_drain,6,1-5%,Centaurea_jacea,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
986,Bombus_subterraneus,Semi_natural_grasslands,1,Trace,Vicia_cracca,10:30,10:50,22/08/14,Ingvasta,No,NA,2,19,12
987,Bombus_subterraneus,Semi_natural_grasslands,1,Trace,Lathyrus_pratensis,10:30,10:50,22/08/14,Ingvasta,No,NA,2,19,12
988,Bombus_subterraneus,Maintained_drain,2,Trace,Lathyrus_pratensis,10:55,11:10,22/08/14,Ingvasta,No,NA,2,19,12
989,NA,Forest_grassland_boundary,3,1-5%,NA,11:20,11:35,22/08/14,Ingvasta,No,NA,2,19,12
991,Bombus_subterraneus,Semi_natural_grasslands,5,1-5%,Centaurea_jacea,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
992,Bombus_pratorum,Semi_natural_grasslands,5,1-5%,Centaurea_jacea,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
993,Bombus_pascuorum,Semi_natural_grasslands,5,1-5%,Trifolium_hybridum_spp_hybridum,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
994,Bombus_pascuorum,Semi_natural_grasslands,5,1-5%,Trifolium_hybridum_spp_hybridum,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
995,Bombus_pascuorum,Semi_natural_grasslands,5,1-5%,Trifolium_hybridum_spp_hybridum,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
996,Bombus_pascuorum,Semi_natural_grasslands,5,1-5%,Trifolium_hybridum_spp_hybridum,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
997,Bombus_pratorum,Semi_natural_grasslands,5,1-5%,Trifolium_hybridum_spp_hybridum,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
998,Bombus_pratorum,Semi_natural_grasslands,5,1-5%,Trifolium_hybridum_spp_hybridum,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
999,Bombus_pascuorum,Semi_natural_grasslands,5,1-5%,Flying,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
1000,Bombus_terrestris,Semi_natural_grasslands,5,1-5%,Leontodon_autumnalis_var._Autumnalis,12:00,12:25,22/08/14,Ingvasta,No,NA,2,19,12
1001,Bombus_pascuorum,Forest,6,Trace,Trifolium_hybridum_spp_hybridum,13:00,13:15,22/08/14,Ingvasta,No,NA,2,19,12
1002,Bombus_pascuorum,Maintained_drain,7,Trace,Lathyrus_pratensis,13:25,13:40,22/08/14,Ingvasta,No,NA,2,19,12
1003,Bombus_pascuorum,Maintained_drain,7,Trace,Lathyrus_pratensis,13:25,13:40,22/08/14,Ingvasta,No,NA,2,19,12
1004,Bombus_subterraneus,Maintained_drain,7,Trace,Lathyrus_pratensis,13:25,13:40,22/08/14,Ingvasta,No,NA,2,19,12
1005,Bombus_spp,Forest_grassland_boundary,8,1-5%,Calluna_vulgaris,13:45,14:05,22/08/14,Ingvasta,No,NA,2,19,12
1006,Bombus_terrestris,Maintained_drain,1,1-5%,Taraxacum_spp,10:35,10:50,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1007,Bombus_sylvarum,Non_flowering_crop_edge,8,Trace,Galeopsis_terrahit,11:05,11:20,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1008,NA,Semi_natural_grasslands,2,Trace,NA,11:40,11:55,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1009,Bombus_terrestris,Forest_grassland_boundary,7,Trace,Trifolium_hybridum_spp_hybridum,12:05,12:25,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1010,Bombus_pascuorum,Forest_grassland_boundary,7,Trace,Trifolium_hybridum_spp_hybridum,12:05,12:25,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1011,NA,Forest,6,Trace,NA,12:30,12:45,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1012,Bombus_terrestris,Corridor,5,Trace,Calluna_vulgaris,13:10,13:25,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1013,Bombus_campestris,Corridor,5,Trace,Calluna_vulgaris,13:10,13:25,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1014,NA,Corridor,4,Trace,NA,13:35,13:50,25/08/14,L?by_N?rr,Yes,NA,2,19,8
1015,Bombus_terrestris,Corridor,3,Trace,Flying,14:00,14:20,25/08/14,L?by_N?rr,Yes,"Highs_and_lows_for_17,_18,_19_and_20_Aug_are_19/11,_19/11,_18/11_and_17/12",2,19,8
1016,NA,Forest_grassland_boundary,3,Trace,NA,12:10,12:25,09/07/14,G?vsta,Yes,NA,1,28,15
1017,NA,Corridor,4,6-10%,Carduus_crispus,09:20,09:45,29/07/14,Stavby,Yes,NA,2,30,17
1018,Bombus_pascuorum,Corridor,9,Trace,Succisa_pratensis,13:30,13:55,09/08/14,Fresta,Yes,NA,2,26,15
1019,Bombus_soroeensis,Corridor,9,Trace,Succisa_pratensis,13:30,13:55,09/08/14,Fresta,Yes,NA,2,26,15
1020,Bombus_terrestris,Corridor,9,Trace,Succisa_pratensis,13:30,13:55,09/08/14,Fresta,Yes,NA,2,26,15
1021,NA,Maintained_roadside,4,Trace,NA,13:15,13:30,21/08/14,Golvsta,No,NA,2,18,12
1022,NA,Forest_grassland_boundary,4,1-5%,NA,11:45,12:00,22/08/14,Ingvasta,No,NA,2,19,12
1023,Bombus_subterraneus,Maintained_drain,6,1-5%,Centaurea_jacea,14:30,14:50,21/08/14,Golvsta,No,NA,2,18,12
1024,NA,Non_flowering_crop_edge,7,Trace,NA,14:55,15:10,21/08/14,Golvsta,No,NA,2,18,12
1025,NA,Maintained_roadside,8,Trace,NA,15:15,15:30,21/08/14,Golvsta,No,NA,2,18,12
